run_games,seed,run_mode,competitors,rotate_seats,daily_conditions,workers,code_revision,elapsed_seconds,card,free_pick_rate,free_pick_offers,free_picks,win_rate,win_credit_when_acquired,player_games_with_card,fun_added,fun_total_with_card,player_games_without_card,fun_total_without_card,offers,picks,pick_rate,acquisitions,plays,plays_without_acquisition,play_rate,win_rate_when_picked,win_rate_when_acquired
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,M&Ms,0.3333333333333333,6,2,0.0,0.0,3,-0.09195402298851008,149,29,1443,6,2,0.3333333333333333,3,1,0,0.3333333333333333,0.0,0.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Make Plans,0.16,25,4,0.5,3.0,6,3.589743589743584,316,26,1276,26,4,0.15384615384615385,6,2,0,0.3333333333333333,0.5,0.5
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Medical Advice,0.3333333333333333,12,4,0.2,1.0,5,1.0074074074074062,253,27,1339,12,4,0.3333333333333333,5,3,0,0.6,0.0,0.2
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Morning Bike,0.2631578947368421,19,5,0.5,3.0,6,-1.3333333333333357,292,26,1300,19,5,0.2631578947368421,6,3,0,0.5,0.4,0.5
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Morning Coffee,0.5,10,5,0.0,0.0,6,-1.3333333333333357,292,26,1300,10,5,0.5,6,3,1,0.42857142857142855,0.0,0.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Morning Run,0.25,8,2,0.25,1.0,4,1.142857142857146,203,28,1389,8,2,0.25,4,1,0,0.25,0.0,0.25
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Morning Walk,0.75,8,6,0.16666666666666666,1.0,6,-1.53846153846154,291,26,1301,8,6,0.75,6,3,0,0.5,0.16666666666666666,0.16666666666666666
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Movie,0.6666666666666666,9,6,0.2857142857142857,2.0,7,-0.4114285714285728,346,25,1246,9,6,0.6666666666666666,7,5,0,0.7142857142857143,0.3333333333333333,0.2857142857142857
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Nap,0.625,8,5,0.42857142857142855,3.0,7,2.3314285714285674,361,25,1231,8,5,0.625,7,5,0,0.7142857142857143,0.6,0.42857142857142855
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Navy SEALing,0.24,25,6,0.3333333333333333,2.0,6,-0.7179487179487225,295,26,1297,25,6,0.24,6,4,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,New Nos Book Entry,0.17647058823529413,17,3,0.3333333333333333,1.0,3,0.275862068965516,150,29,1442,17,3,0.17647058823529413,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Newfangled Tres Fute,0.11904761904761904,42,5,0.0,0.0,5,-2.7851851851851848,237,27,1355,42,5,0.11904761904761904,5,3,0,0.6,0.0,0.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Nos Book,0.35714285714285715,14,5,0.2857142857142857,2.0,7,-0.9600000000000009,343,25,1249,14,5,0.35714285714285715,7,5,0,0.7142857142857143,0.4,0.2857142857142857
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Nos Shirt,0.21052631578947367,19,4,0.0,0.0,4,-2.2857142857142847,191,28,1401,19,4,0.21052631578947367,4,2,0,0.5,0.0,0.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Outdoor Movie,0.8333333333333334,6,5,0.0,0.0,5,1.481481481481481,255,27,1337,6,5,0.8333333333333334,5,5,0,1.0,0.0,0.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Paddleboard,1.0,3,3,0.0,0.0,5,-1.6000000000000014,242,27,1350,3,3,1.0,5,4,0,0.8,0.0,0.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Paddleboat,0.08928571428571429,56,5,0.0,0.0,5,1.24444444444444,254,27,1338,56,5,0.08928571428571429,5,2,0,0.4,0.0,0.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Paint,1.0,6,6,0.375,3.0,8,0.6666666666666643,402,24,1190,6,6,1.0,8,8,0,1.0,0.3333333333333333,0.375
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Paint Rocks,0.6,5,3,0.2,1.0,5,1.7185185185185219,256,27,1336,5,3,0.6,5,4,0,0.8,0.0,0.2
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Photo Shoot,0.3333333333333333,12,4,0.0,0.0,4,0.5714285714285694,201,28,1391,12,4,0.3333333333333333,4,0,0,0.0,0.0,0.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Play With the Kids,0.36363636363636365,11,4,0.2,1.0,5,1.9555555555555557,257,27,1335,11,4,0.36363636363636365,5,3,0,0.6,0.25,0.2
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Poker,0.375,8,3,0.5,2.0,4,0.0,199,28,1393,8,3,0.375,4,3,0,0.75,0.6666666666666666,0.5
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Ponyback,1.0,3,3,0.25,1.0,4,-0.2857142857142847,198,28,1394,3,3,1.0,4,4,0,1.0,0.3333333333333333,0.25
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Potato Pancakes,0.17391304347826086,23,4,0.2,1.0,5,-1.6000000000000014,242,27,1350,23,4,0.17391304347826086,5,0,0,0.0,0.25,0.2
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Prime Picnic Table,0.2222222222222222,27,6,0.16666666666666666,1.0,6,-2.7692307692307665,285,26,1307,28,6,0.21428571428571427,6,1,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Pudding Chômeur,0.5,8,4,0.0,0.0,4,-2.5714285714285694,190,28,1402,8,4,0.5,4,3,0,0.75,0.0,0.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Puerto Rico,0.25,4,1,0.0,0.0,2,-1.3333333333333357,97,30,1495,4,1,0.25,2,2,0,1.0,0.0,0.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Read the Radar,0.3076923076923077,13,4,0.4,2.0,5,1.7185185185185219,256,27,1336,13,4,0.3076923076923077,5,3,0,0.6,0.5,0.4
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Risk,0.7,10,7,0.2857142857142857,2.0,7,2.1485714285714295,360,25,1232,10,7,0.7,7,6,0,0.8571428571428571,0.2857142857142857,0.2857142857142857
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Rouladen,0.06896551724137931,29,2,0.2,1.0,5,-1.1259259259259267,244,27,1348,31,4,0.12903225806451613,5,0,0,0.0,0.25,0.2
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,San Juan,0.5714285714285714,7,4,0.2,1.0,5,-0.6518518518518519,246,27,1346,7,4,0.5714285714285714,5,5,0,1.0,0.25,0.2
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Schwank,0.5,10,5,0.16666666666666666,1.0,6,-0.7179487179487225,295,26,1297,11,6,0.5454545454545454,6,2,0,0.3333333333333333,0.16666666666666666,0.16666666666666666
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Scout the Other Cottages,0.19047619047619047,21,4,0.2,1.0,5,1.24444444444444,254,27,1338,21,4,0.19047619047619047,5,2,0,0.4,0.0,0.2
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Scrabble,0.625,8,5,0.5,3.0,6,1.7435897435897445,307,26,1285,9,5,0.5555555555555556,6,6,0,1.0,0.4,0.5
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Screamer Battle,0.5555555555555556,9,5,0.4,2.0,5,3.8518518518518547,265,27,1327,9,5,0.5555555555555556,5,5,0,1.0,0.4,0.4
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Settlers (Cities and Knights),0.5555555555555556,9,5,0.3333333333333333,2.0,6,1.53846153846154,306,26,1286,9,5,0.5555555555555556,6,6,0,1.0,0.2,0.3333333333333333
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Shady Spot,0.09375,32,3,0.6666666666666666,2.0,3,1.7471264367816133,154,29,1438,33,3,0.09090909090909091,3,1,0,0.3333333333333333,0.6666666666666666,0.6666666666666666
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Sing Song,1.0,2,2,0.25,1.0,4,2.857142857142854,209,28,1383,2,2,1.0,4,4,0,1.0,0.0,0.25
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Ski Boat,0.4,5,2,0.0,0.0,4,-2.2857142857142847,191,28,1401,7,2,0.2857142857142857,4,0,0,0.0,0.0,0.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Ski on Cousin's Shoulders,1.0,2,2,0.25,1.0,4,-0.2857142857142847,198,28,1394,2,2,1.0,4,3,0,0.75,0.5,0.25
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Slalom Start,0.19230769230769232,26,5,0.3333333333333333,2.0,6,2.564102564102569,311,26,1281,26,5,0.19230769230769232,6,2,0,0.3333333333333333,0.4,0.3333333333333333
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Sleep In,0.8571428571428571,7,6,0.3333333333333333,2.0,6,0.1025641025641022,299,26,1293,7,6,0.8571428571428571,6,1,0,0.16666666666666666,0.3333333333333333,0.3333333333333333
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Solo,0.75,4,3,0.0,0.0,4,-0.5714285714285694,197,28,1395,4,3,0.75,4,4,0,1.0,0.0,0.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Spikeball,0.6,10,6,0.2857142857142857,2.0,7,0.5028571428571453,351,25,1241,11,6,0.5454545454545454,7,6,0,0.8571428571428571,0.16666666666666666,0.2857142857142857
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Splendor,0.3684210526315789,19,7,0.2857142857142857,2.0,7,0.6857142857142833,352,25,1240,19,7,0.3684210526315789,7,6,0,0.8571428571428571,0.2857142857142857,0.2857142857142857
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Stay Up Late,1.0,4,4,0.25,1.0,4,-2.2857142857142847,191,28,1401,4,4,1.0,4,3,0,0.75,0.25,0.25
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Steak,1.0,5,5,0.0,0.0,6,-3.1794871794871824,283,26,1309,5,5,1.0,6,4,0,0.6666666666666666,0.0,0.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Stretch,0.46153846153846156,13,6,0.3333333333333333,2.0,6,0.7179487179487225,302,26,1290,13,6,0.46153846153846156,6,6,0,1.0,0.3333333333333333,0.3333333333333333
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Sunrise,0.8,5,4,0.0,0.0,5,-4.444444444444443,230,27,1362,6,5,0.8333333333333334,5,6,1,1.0,0.0,0.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Sunscreen,0.05454545454545454,55,3,0.3333333333333333,1.0,3,-0.8275862068965552,147,29,1445,58,3,0.05172413793103448,3,0,0,0.0,0.3333333333333333,0.3333333333333333
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Sweet Lawn Chair,0.12903225806451613,31,4,0.16666666666666666,1.0,6,-0.1025641025641022,298,26,1294,31,4,0.12903225806451613,6,2,0,0.3333333333333333,0.25,0.16666666666666666
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Tanning,1.0,6,6,0.42857142857142855,3.0,7,-0.5942857142857179,345,25,1247,6,6,1.0,7,7,0,1.0,0.3333333333333333,0.42857142857142855
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Teach Kid to Ski,0.7142857142857143,7,5,0.16666666666666666,1.0,6,-2.564102564102569,286,26,1306,7,5,0.7142857142857143,6,1,0,0.16666666666666666,0.2,0.16666666666666666
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Tell a Story,0.75,8,6,0.16666666666666666,1.0,6,0.7179487179487225,302,26,1290,8,6,0.75,6,5,0,0.8333333333333334,0.16666666666666666,0.16666666666666666
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Terra Mystica,0.5,8,4,0.25,1.0,4,-1.4285714285714306,194,28,1398,8,4,0.5,4,3,0,0.75,0.25,0.25
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,The Crew,1.0,2,2,0.0,0.0,5,-3.7333333333333343,233,27,1359,2,2,1.0,5,4,0,0.8,0.0,0.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Thriller Book,0.7142857142857143,7,5,0.0,0.0,5,-2.548148148148144,238,27,1354,7,5,0.7142857142857143,5,5,0,1.0,0.0,0.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Throw a Baseball,0.4,10,4,0.75,3.0,4,3.4285714285714306,211,28,1381,10,4,0.4,4,4,0,1.0,0.75,0.75
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Treat Cereal,0.02631578947368421,76,2,0.6,3.0,5,4.799999999999997,269,27,1323,77,3,0.03896103896103896,5,5,0,1.0,0.6666666666666666,0.6
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Treat Store Run,0.75,8,6,0.14285714285714285,1.0,7,0.8685714285714283,353,25,1239,8,6,0.75,7,4,0,0.5714285714285714,0.16666666666666666,0.14285714285714285
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Trekking Through History,0.12244897959183673,49,6,0.16666666666666666,1.0,6,0.7179487179487225,302,26,1290,49,6,0.12244897959183673,6,1,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Tres Fute,0.4375,16,7,0.2857142857142857,2.0,7,0.13714285714285523,349,25,1243,16,7,0.4375,7,7,0,1.0,0.2857142857142857,0.2857142857142857
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Wakeboard,0.23076923076923078,13,3,0.25,1.0,4,1.7142857142857153,205,28,1387,13,3,0.23076923076923078,4,4,0,1.0,0.3333333333333333,0.25
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Wakesurf,0.08,25,2,0.0,0.0,4,-1.4285714285714306,194,28,1398,25,2,0.08,4,3,0,0.75,0.0,0.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Water Trampoline,0.18181818181818182,11,2,1.0,2.0,2,1.8666666666666671,103,30,1489,11,2,0.18181818181818182,2,0,0,0.0,1.0,1.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Water Volleyball,0.18181818181818182,22,4,0.0,0.0,5,-3.7333333333333343,233,27,1359,23,4,0.17391304347826086,5,4,0,0.8,0.0,0.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Waterski,0.6,5,3,0.0,0.0,3,-0.8275862068965552,147,29,1445,5,3,0.6,3,3,0,1.0,0.0,0.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Wedding Anniversary,1.0,3,3,0.25,1.0,4,1.7142857142857153,205,28,1387,3,3,1.0,4,4,0,1.0,0.3333333333333333,0.25
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Weird Chip Flavor,0.10344827586206896,58,6,0.2857142857142857,2.0,7,2.6971428571428575,363,25,1229,59,7,0.11864406779661017,7,4,1,0.5,0.2857142857142857,0.2857142857142857
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Wildlife Spotting,0.8571428571428571,7,6,0.42857142857142855,3.0,7,-0.4114285714285728,346,25,1246,7,6,0.8571428571428571,7,7,0,1.0,0.3333333333333333,0.42857142857142855
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Wingspan,0.375,8,3,0.6,3.0,5,3.614814814814814,264,27,1328,8,3,0.375,5,5,0,1.0,0.6666666666666666,0.6
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Work Call,0.058823529411764705,68,4,0.2,1.0,5,0.05925925925925668,249,27,1343,69,4,0.057971014492753624,5,4,0,0.8,0.25,0.2
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Wrestle the Kids,0.5384615384615384,13,7,0.14285714285714285,1.0,7,0.8685714285714283,353,25,1239,13,7,0.5384615384615384,7,7,0,1.0,0.14285714285714285,0.14285714285714285
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Würstchen,0.12,25,3,0.4,2.0,5,2.9037037037037052,261,27,1331,26,3,0.11538461538461539,5,5,0,1.0,0.3333333333333333,0.4
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Zero Gravity Chair,0.4,5,2,0.0,0.0,2,-1.8666666666666671,96,30,1496,6,2,0.3333333333333333,2,1,0,0.5,0.0,0.0
8,20260906,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,8.215,Zumba,0.75,4,3,0.6666666666666666,2.0,3,3.5862068965517224,159,29,1433,4,3,0.75,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
